Date,Coco Index,Coco Returns,Stock Index,Stock Returns,Bond Index,Bond Returns,Outlier Score
2016-06-24,137.94144393554794,-0.0305702935829797,84.28000000000017,-0.18023538566287323,198.88577307994007,0.011743914267465001,-202.752722101837
2016-02-09,128.56534363617183,-0.033925326128853704,89.7100000000002,-0.04543519897850612,189.84770454808327,-0.012599474732903699,-88.14591981853502
2016-02-16,132.3281967849641,0.0279246131144723,97.79000000000023,-0.005188199389623449,190.96691375312682,0.00021551780781053998,-70.9725162054999
2016-02-11,126.06375180377545,-0.030408738337881,89.6500000000002,-0.06478197371166283,189.53338585891126,-0.00911429641196021,-70.94851140983997
2016-02-04,137.0407021273982,-0.0170896880568938,99.90000000000025,0.040191586838817184,192.1311545138889,-0.00756038000643066,-52.378085458107286
2015-08-24,137.73668035507865,-0.0241386910764847,133.8200000000003,-0.05734009580163402,186.77567080482328,-0.0153111946978579,-43.36530780112244
2016-03-11,141.4525733263326,0.0234138938871419,115.0000000000002,0.06718634001484758,192.98478237969462,0.00174093900572899,-42.80642471643439
2017-04-24,163.5195413719768,-0.00123391730984071,134.39,0.07365982264120774,205.123490886318,-0.013073578080152,-37.512161331584025
2016-02-08,133.08013046341352,-0.0212030680069505,93.98000000000022,-0.06357114388202445,192.270208177911,0.00038301530865622,-36.337741719392575
2016-02-10,130.01741742976418,0.011294441818641102,95.86000000000021,0.06855423029762564,191.27673875261567,0.00752726617334719,-22.477634428018902
2016-04-13,135.43471402653321,0.00925208072721401,103.9700000000002,0.06800205444273222,194.51818225442273,0.00653304556661097,-21.362924187290716
2016-02-03,139.42340462018728,-0.0182003581085802,96.04000000000023,-0.04132561389498868,193.59480480548916,-0.0089505181221655,-20.975163702886363
2015-01-23,137.56367403339655,0.016264308192282598,135.7000000000002,-0.008548257470592624,191.4519804146539,0.013439955294867401,-20.60473461955531
2015-12-03,148.0680509163601,-0.0181627541710165,133.5300000000003,-0.023760783740312874,195.480263300082,-0.0244464538502885,-20.05980205501607
2015-06-02,142.89685119168632,-0.0146285026533361,154.9100000000003,0.010897937875227637,191.52727521562986,-0.0172809910910467,-19.562918539089026
2015-08-25,139.93134111720696,0.0159337422425934,141.2200000000003,0.05529816170975921,187.6557774360509,0.00471210531561858,-19.22448265983401
2016-06-27,136.16583191972475,-0.0128722156674886,79.03000000000014,-0.06229235880398687,200.77000772551273,0.00947395390023859,-19.082637114277894
2015-06-23,142.50189720456578,0.0169573356378166,158.7900000000004,0.006656523392924996,189.93985829439097,0.012490708319069099,-16.845747877090126
2015-08-27,142.3975899411289,0.0174789618001359,144.2100000000003,0.03213569997137111,189.86179960684206,0.0120457204948883,-15.891698443122435
2014-12-16,123.89015004940502,-0.0111528464747465,132.8100000000001,0.022716771908208644,176.18494585814585,-0.00370034306502477,-15.81930465396403
2016-02-17,134.57452064744135,0.016975398418884,101.5900000000002,0.03885877901625889,191.07827940848222,0.00058316727838704,-15.649239643437982
2015-01-05,129.7048103969329,0.00500408742745757,129.8700000000001,-0.04654577490639533,182.1581009953147,0.00649494344100447,-15.350409415345089
2015-06-29,141.46944284689127,-0.00965421694651195,150.3600000000004,-0.058366733466932996,190.4488820049451,0.00237271684797781,-13.688641977789276
2016-02-12,126.89229376865059,0.00657240446218696,94.86000000000021,0.058114891243725486,189.68659036429042,0.00080832463729234,-13.51138325897042
2015-01-22,135.36210307148636,0.0165539787891504,136.8700000000002,0.021570383639349267,188.91299816470092,0.010280020789368,-13.17650859521284
2016-12-06,151.77879515705206,0.00551667409128591,112.15,0.056125812223373206,202.45564421621185,-0.00072953998276057,-12.281036408425434
2016-02-18,135.63422978108207,0.00787451538777503,98.15000000000023,-0.033861600551234994,192.29732595785353,0.00637982795922757,-11.972637565643138
2015-05-06,140.632126393706,-0.0122023704995967,152.2700000000003,0.009346413893676297,189.67140596587709,-0.0116333034068854,-11.462540584714395
2015-07-13,144.32991496479406,0.015809593616618,156.7500000000003,0.021172638436482094,191.55037666743365,0.010897797709822299,-11.231731157957777
2015-03-20,144.2370549854182,-0.00832626449135329,154.4100000000002,0.02618462151923895,197.36240481039334,-0.00858772184052794,-10.57175443369283
2016-07-12,141.356487908051,0.0074421624082911695,88.68000000000015,0.0538324420677363,200.9065375517441,-0.0025843215461804295,-10.426815344559733
2014-12-18,126.74580342422148,0.014815669422702899,136.5200000000001,0.033381273181439575,177.9336811657673,0.0057917678121657,-9.79152607917956
2016-02-15,128.73336730796586,0.014508946797603799,98.30000000000022,0.036263967952772536,190.92576585061613,0.00653275217792604,-9.760638586282619
2015-06-18,138.6186629682543,-0.011934384828438999,149.3300000000004,0.006402480118615106,187.6688199649802,-0.0103635756181065,-9.472703873719519
2016-07-08,139.5897149323423,0.007563801360910401,82.91000000000012,0.05202385484075611,201.91387769706284,0.00351981362604975,-9.2602064137322
2014-10-15,121.11439268736322,-0.0108174384009242,132.8300000000001,-0.04849570200573072,174.9858237908546,-0.00231973946229446,-9.16378337265642
2015-01-09,130.3578709587981,-0.0019422952559705001,124.2900000000001,-0.05100404672825842,183.7351720172012,-0.00046765088229038,-9.136047940660651
2015-09-24,140.63243297103787,-0.013687802602264001,128.1900000000004,-0.012631903258106814,189.40119154740722,-0.00895712886254745,-8.691459859265874
2015-05-19,143.32712382111143,0.014550515737910701,158.7900000000003,0.018080400076937897,192.5123457575209,0.012702177040110101,-8.250296721346265
2016-01-20,142.24495437784276,-0.0107384764879186,103.3900000000002,-0.046569531538177666,194.664638761065,0.00039749444093168003,-8.199881020829578
2015-07-08,141.38501654470167,-0.0100472663833754,143.0000000000003,0.014112474292603316,191.9577539553187,-0.00849110021068058,-8.084287168382142
2016-08-02,143.76239591913654,-0.009575198912781439,83.65000000000013,-0.04867508245195051,199.96599380508312,-0.0041998897862024894,-8.053977224299564
2016-02-24,132.95359623416874,-0.0134477309162069,94.40000000000022,-0.031298101590559346,193.50523366724218,-0.00043539534382340994,-8.026442514745954
2019-01-04,162.80683056112824,2.0929999999999998e-05,90.47999999999998,0.04408031387029809,200.6123161050406,-0.00400657,-7.631773694311308
2016-02-26,134.73196303565092,0.0133636457123234,100.1400000000002,0.03407682775712484,194.67461737261232,0.00493209796666892,-7.144917513636958
2019-03-07,174.28511369030954,0.00545772,93.8,-0.03318903318903321,208.33729939633525,0.00763651,-6.574279016595028
2017-01-03,158.7602042456191,0.0136826508643713,121.86,0.026448787061994716,207.8701643233703,0.010381211707940501,-6.527645421054611
2016-06-17,139.79396485184154,0.005508280903668939,93.6700000000002,0.0476456772173135,197.50218078292045,-0.006928060088603199,-6.464670741497141
2018-05-29,164.2566046737067,-0.00999987,112.3099999999999,-0.044251553059314164,198.4788484683101,0.006369669999999999,-6.404375939417482
2016-12-15,156.7990670276873,0.012825511615116301,120.34,0.034559834938101774,205.96310242527557,0.0114911034515013,-6.33984043215467
2016-12-08,154.26653128235148,0.012830981302129,118.51,0.034118673647469455,204.39505987584826,0.009763534989185741,-6.243222330287242
2015-06-22,140.12573803323937,0.00498876237512563,157.7400000000004,0.047132235793945654,187.59664334078482,-0.00713199132033864,-6.238503570283116
2014-08-01,119.75478603492331,-0.012495486954761199,142.1400000000001,-0.011406315203783435,167.54582210411365,-0.00148985116114873,-5.984102982275989
2015-10-22,143.7437915688594,0.0134125806117231,140.2400000000003,0.01446759259259256,192.37626364317487,0.0138505570743003,-5.855592580731891
2016-04-08,134.91445348463597,-0.00498104429480159,96.2900000000002,0.0299497272435556,192.95938901017593,-0.0025030558551299197,-5.85393118444949
2014-10-17,121.63231878603837,0.010367657948237302,135.4700000000001,0.04191662821104458,174.22798201064725,-0.00010435807377927,-5.540507488636466
2016-03-02,138.3863554385331,0.010381962316643501,107.6200000000002,0.0417190978608073,196.24323737157275,0.0029155889564597597,-5.472777191445582
2015-03-06,144.33196244107384,0.0124681917918451,149.1300000000002,0.004716027757191821,194.91731479370898,0.0061928317088573,-5.1254233669337985
2015-04-07,145.08284156910366,0.0127185080157721,161.2700000000004,0.008063507938492975,197.10248319914848,0.0110676043604476,-5.073000673986703
2016-06-20,141.42216724047424,0.0116471579467562,97.07000000000019,0.03629764065335728,196.69172992577975,-0.004103503333117511,-5.034885216376464
2016-01-15,143.8796304287307,-0.011177438377333699,111.8900000000002,-0.0351815124601198,194.28738743029237,-0.00718705275864644,-4.806802870755169
2016-03-17,138.05547302363485,-0.012076188459152799,108.3200000000002,-0.017505668934240215,192.53538497569394,-0.010507409963118698,-4.503657902756769
2017-01-12,155.76447783193106,-0.0116123219442824,118.2,-0.008222856183923488,204.85825548676593,-0.0105951710397185,-4.4814642406039145
2015-08-12,142.86265171706205,-0.0114800605185288,151.2800000000003,-0.031125912642500198,191.00606113220314,-0.00784326289950964,-4.386672348212963
2016-02-02,142.00800109438882,-0.00691109411300355,100.1800000000002,-0.04453981878874669,195.34322790691226,0.0017145204036122998,-4.326972319196724
2016-06-10,141.27051124810427,-0.00074971802536861,95.40000000000022,-0.04236097169243114,197.26362371592606,0.00172056781233063,-4.263806602247396
2018-09-28,167.17432052538595,0.00125288,106.55,-0.0392245266005411,198.0270222787783,0.00472025,-4.214191863109235
2016-06-13,139.8349604315272,-0.0101617160148582,91.8000000000002,-0.037735849056603876,197.14353231825854,-0.00060878633072489,-4.16849371015288
2015-02-03,135.9654887987808,-0.00098369657208312,135.0700000000002,0.036846549474168766,189.26516314069215,-0.00830807981663665,-4.065986804827212
2015-01-15,132.3280469331786,0.0125868254066158,127.9700000000002,0.015634920634921334,187.70950168378502,0.015236628108438099,-4.008075549821392
2016-03-15,140.27759435480584,-0.0117053053270526,112.1200000000002,-0.02360010450230765,193.9813871664947,-0.00067377716858551,-3.845045091540431
2018-06-14,166.66897025140455,0.0111342,114.1299999999999,-0.002098452391361416,196.68677980622095,0.009391469999999999,-3.807796959188096
2015-01-19,131.70254079499256,-0.007613104404704339,130.7900000000002,0.01647625709178513,186.8301394894684,-0.00810399307268536,-3.766997974080379
2016-02-22,135.48137887006328,0.00985481382749176,99.93000000000023,0.03844954795801714,193.4702362425952,0.00652306054608662,-3.675407024421075
2015-07-07,142.81996679596557,0.00574947119935028,141.0100000000003,-0.026980402980954943,193.60164492331518,0.010525391413432901,-3.4839035172325516
2016-06-03,140.6272223013011,-0.0113518227514057,101.1400000000002,-0.02543842744266711,196.31035417240892,-0.0061159705682337995,-3.3564946961995616
2018-08-10,167.8299581618303,0.00380696,109.4099999999999,-0.032283743145232746,200.63405597776844,0.00985725,-3.3520708513259923
2015-12-15,145.64814848203605,0.00946508929246721,127.7100000000003,0.038039502560351046,194.07753787682782,0.00411415385575191,-3.1616136433413544
2018-12-06,162.5580704125816,-0.00385521,91.54999999999994,-0.042864610559330885,199.6271943963692,-0.00215132,-3.087644450083717
2014-12-09,127.29687473059516,-0.00954189991909052,139.51,-0.03653314917127137,176.874044279404,-0.00536081236102006,-3.0619815638244674
